src,tgt
15+(46-47)=,14
10+16-16=,10
10-45-12=,-47
42-(11+12)=,19
(13+48)-48=,13
44-(49+14)=,-19
42+42-41=,43
49-46-47=,-44
45+(48-46)=,47
(47-16)+14=,45
(41-13)+41=,69
15+48-44=,19
47-41-11=,-5
42+45+46=,133
11+16+12=,39
45+17+11=,73
48-14-16=,18
15+10+43=,68
(42-42)+12=,12
49-10-10=,29
13+49-49=,13
42+(11-13)=,40
46+17-47=,16
(15+45)-44=,16
(14-15)+12=,11
(46+42)-11=,77
(10+48)-44=,14
(11+46)-44=,13
45-13-17=,15
49+13-46=,16
17-(48+48)=,-79
(43+10)-13=,40
12-47+13=,-22
15-(12+12)=,-9
47-49-17=,-19
44+(42-46)=,40
(10-46)+13=,-23
13-13+44=,44
(46+44)-17=,73
42+17+14=,73
45-(47+45)=,-47
(49-10)+14=,53
44-(11+45)=,-12
46-49-13=,-16
13-48+14=,-21
48+13-48=,13
(13+47)-42=,18
42-(15+41)=,-14
43-(16+43)=,-16
49+(46-11)=,84
15-(49+11)=,-45
43-45+11=,9
13+15+16=,44
44+(15-48)=,11
14+15+17=,46
(48-16)+49=,81
(44+12)-14=,42
42-47+12=,7
16+(13-17)=,12
14-12-45=,-43
(17+41)-46=,12
44+(44-13)=,75
13+41+47=,101
16+(14-43)=,-13
44+47+11=,102
(41-45)+13=,9
14+16-41=,-11
13+10-44=,-21
41+46-14=,73
13+48+43=,104
47+43+43=,133
(13-43)+45=,15
45-42-15=,-12
13+(48-11)=,50
14+15-48=,-19
(12-41)+49=,20
14+14+44=,72
10-16-15=,-21
(46+15)-16=,45
(45+42)-41=,46
42-(44+47)=,-49
41+16-48=,9
15-(46+48)=,-79
49-(11+48)=,-10
48+(12-11)=,49
13+(47-16)=,44
12-11+49=,50
49+44-43=,50
(11-10)+16=,17
45+(43-42)=,46
(48-15)+15=,48
(10-42)+47=,15
11+(43-17)=,37
42+14-13=,43
48-45-47=,-44
45-13+16=,48
(17-44)+13=,-14
48-41+48=,55
42+17-49=,10
15-(13+46)=,-44
43+(13-47)=,9
17+41-11=,47
43+45+15=,103
15-11-17=,-13
10-(10+42)=,-42
12+(43-43)=,12
14+13+43=,70
16+(44-11)=,49
11+47-46=,12
15+48-10=,53
43+(44-44)=,43
48-44-46=,-42
17-(49+48)=,-80
41-15+41=,67
(49-12)+44=,81
48+47-10=,85
48-43+44=,49
15-13-10=,-8
49-15+44=,78
45-(49+11)=,-15
44-12-11=,21
49-10+16=,55
10+47+12=,69
(41-48)+13=,6
42+42-42=,42
47+10-11=,46
14+(10-47)=,-23
(11+43)-16=,38
48-(10+44)=,-6
14-16+17=,15
43-(46+14)=,-17
15+(11-15)=,11
14+(41-48)=,7
14-(13+45)=,-44
(49+11)-17=,43
46+41-12=,75
(46+12)-13=,45
12+12-12=,12
12-(41+11)=,-40
43+(41-43)=,41
44-45+11=,10
(42-10)+42=,74
47+(47-14)=,80
42-14-47=,-19
(43-43)+16=,16
49-(16+17)=,16
17-(41+43)=,-67
43-11+10=,42
13-49+13=,-23
(12+13)-13=,12
(14-46)+44=,12
(12-45)+44=,11
(11+46)-17=,40
16-48-41=,-73
41+(12-13)=,40
12-44+14=,-18
46-46+12=,12
44-(14+45)=,-15
47-10-48=,-11
45-15+47=,77
12-(13+14)=,-15
15-(11+13)=,-9
10+48+42=,100
44-12+43=,75
46-17-16=,13
10+(16-10)=,16
(11+15)-12=,14
(13+41)-10=,44
11+42-17=,36
(47+42)-49=,40
48+(17-48)=,17
(49-41)+16=,24
13+48-13=,48
(10+11)-41=,-20
48-(45+49)=,-46
13+15-10=,18
15-11-41=,-37
46-14-14=,18
13-(41+42)=,-70
(43-13)+45=,75
10+41-10=,41
16+43+12=,71
(46+11)-17=,40
15+12-15=,12
46-43-14=,-11
48-(47+43)=,-42
47+(49-44)=,52
11-44-13=,-46
14-44+45=,15
11+(13-16)=,8
44-17-49=,-22
(45-49)+17=,13
42+48-47=,43
(11-48)+16=,-21
(17+12)-10=,19
(48-43)+12=,17
48+42+41=,131
16+48+49=,113
45-(46+45)=,-46
45+(15-14)=,46
16-(15+45)=,-44
16-10+45=,51
43-43-49=,-49
15-14+10=,11
48+16-47=,17
41-44+17=,14
(10+44)-13=,41
11-(13+46)=,-48
(49+49)-16=,82
(11+41)-13=,39
16-11+47=,52
47+47-15=,79
17-44-43=,-70
17+12-13=,16
14-(11+47)=,-44
10-10+11=,11
10+48+43=,101
17-14+11=,14
45-(46+48)=,-49
42-48+41=,35
15+41+12=,68
13+10-13=,10
44+41-11=,74
10-41+44=,13
13-10-47=,-44
(45-49)+41=,37
(10+16)-11=,15
49-10-14=,25
(15+41)-12=,44
15-13+47=,49
42+49-44=,47
47+(46-46)=,47
12+(49-47)=,14
13+10+46=,69
43-13+45=,75
13-47-44=,-78
14-(44+13)=,-43
46+47+44=,137
48-(16+45)=,-13
47-43-47=,-43
(46-41)+15=,20
(42+43)-43=,42
42+(42-14)=,70
47+44-46=,45
16-16+14=,14
16+(12-41)=,-13
17-44-48=,-75
(16+42)-47=,11
48-10+48=,86
(41-14)+14=,41
45+13+48=,106
10+14-41=,-17
15-13+14=,16
(47+49)-14=,82
(15-48)+17=,-16
10-17-44=,-51
42-13-41=,-12
12-(10+11)=,-9
17+47-41=,23
47+(49-12)=,84
44+41+44=,129
13-11+12=,14
15-11-43=,-39
(47-10)+11=,48
15+17+14=,46
14+46-46=,14
42-15+15=,42
(43+43)-17=,69
14-(12+13)=,-11
48-49+44=,43
43-47-46=,-50
46+(46-12)=,80
13+(10-42)=,-19
12-48+49=,13
(48-46)+11=,13
49+13-10=,52
13+16+41=,70
(41+15)-47=,9
(42+46)-17=,71
(11-47)+17=,-19
(44+16)-44=,16
45-(46+11)=,-12
(15+11)-11=,15
47-47+42=,42
47-(10+49)=,-12
14+46+46=,106
45-48+16=,13
46-45-15=,-14
(46+16)-46=,16
(45+49)-16=,78
48-44+11=,15
(49+41)-49=,41
16-11-13=,-8
17+47+10=,74
12-10-11=,-9
12-(12+12)=,-12
10-11+15=,14
(43+48)-13=,78
(15-17)+44=,42
48+16-15=,49
(17-45)+10=,-18
(10+15)-12=,13
(45+42)-11=,76
10-41-47=,-78
(49+44)-46=,47
12-13-41=,-42
49+(11-15)=,45
16-13-42=,-39
(16+47)-49=,14
15-15+49=,49
48+(41-14)=,75
44+43-41=,46
(14-10)+46=,50
(46-12)+16=,50
43+(48-10)=,81
15+42+41=,98
15-(44+12)=,-41
42+(42-15)=,69
13+(41-49)=,5
49-(15+16)=,18
13+41+12=,66
44-48+41=,37
15+11+45=,71
14-10+14=,18
(11+12)-10=,13
10-43+17=,-16
47-(14+43)=,-10
14-45-46=,-77
42-13+16=,45
11-(48+43)=,-80
16+15+44=,75
17+15-16=,16
16+(47-41)=,22
16-49+47=,14
(13+46)-13=,46
(48-17)+11=,42
10+41-44=,7
49-45+17=,21
10+17+49=,76
48-45-12=,-9
44-13+14=,45
47-(41+41)=,-35
41+15-13=,43
14+(45-41)=,18
47+44+46=,137
(15-12)+47=,50
47+(12-41)=,18
43+13-43=,13
14+44+10=,68
43-14-41=,-12
13-(14+11)=,-12
11+46-42=,15
41-41+45=,45
(41+47)-17=,71
49+47-15=,81
48-41-11=,-4
(15+16)-49=,-18
(45-45)+48=,48
17-48-45=,-76
17-49+15=,-17
17-(41+46)=,-70
(42+45)-12=,75
10-45-41=,-76
13-13+16=,16
12-(44+42)=,-74
49+(44-46)=,47
47-46-10=,-9
42+47-11=,78
44+17+41=,102
44+13-42=,15
(43-43)+17=,17
41-(42+41)=,-42
(46+17)-43=,20
43-48+46=,41
13+16-48=,-19
44-(12+41)=,-9
12+49+47=,108
15+14-12=,17
(14-48)+41=,7
15+48-11=,52
17-15+42=,44
42+(15-14)=,43
(17+46)-13=,50
49+(15-47)=,17
44+13-49=,8
15+43+42=,100
15+46+42=,103
16+44-11=,49
(17+12)-41=,-12
47+15-14=,48
(44-14)+49=,79
13+(16-17)=,12
(10+13)-10=,13
46-11+46=,81
44-17-46=,-19
12-(44+44)=,-76
(49+46)-13=,82
(43+42)-48=,37
(11-15)+16=,12
44+44+49=,137
10+(16-48)=,-22
48+(14-45)=,17
(42+12)-43=,11
48+43-48=,43
(10-17)+47=,40
(13+15)-47=,-19
(14+45)-10=,49
(17+47)-16=,48
46-(49+10)=,-13
(43+12)-11=,44
14+17-46=,-15
47+13-12=,48
17+(48-41)=,24
17+44-41=,20
10+(13-12)=,11
44+42-48=,38
17-(49+43)=,-75
15+44-47=,12
(13+43)-17=,39
45-17-13=,15
13+(17-16)=,14
41+(43-44)=,40
15-47+48=,16
(43+13)-46=,10
16+44-44=,16
14-16-47=,-49
(43+11)-47=,7
15+(10-48)=,-23
(41-41)+43=,43
13+42+12=,67
13+(41-12)=,42
16+13-47=,-18
(11-41)+11=,-19
10+46-15=,41
46-43-16=,-13
43+15+44=,102
(10-17)+42=,35
14-16+10=,8
49-46-42=,-39
11+(11-12)=,10
49+17-44=,22
42-47+42=,37
46-(17+16)=,13
(41-48)+43=,36
49-16-15=,18
48-(16+43)=,-11
42-11-43=,-12
49-49-12=,-12
11+49-47=,13
10-(12+13)=,-15
47+(16-10)=,53
47-(16+48)=,-17
16-48+43=,11
(15-47)+12=,-20
(12-42)+41=,11
13-(42+15)=,-44
(11+48)-15=,44
13+44+44=,101
11+43+16=,70
15-11+15=,19
(11+43)-13=,41
(15-17)+45=,43
(16-46)+49=,19
11-(45+16)=,-50
49-15+14=,48
(48+45)-48=,45
16+(12-46)=,-18
41+47+42=,130
43-(15+12)=,16
11+(10-44)=,-23
13+(49-15)=,47
47-17-11=,19
41+48+14=,103
47-49+46=,44
(43+14)-41=,16
43+49+44=,136
(42+17)-12=,47
45+42-47=,40
12+(47-16)=,43
43+(15-13)=,45
46+(13-13)=,46
(48+16)-43=,21
46+(10-49)=,7
16-47+45=,14
(47-14)+41=,74
48-12-16=,20
(46-43)+44=,47
16-44+43=,15
(17+13)-10=,20
42-48-10=,-16
45-16+12=,41
49-(14+48)=,-13
15-44-42=,-71
(41-12)+47=,76
12-15-44=,-47
13+17-48=,-18
43-13-45=,-15
41-47-43=,-49
43+13-10=,46
42-(14+44)=,-16
(15-44)+46=,17
12-(10+44)=,-42
49+16+49=,114
(49-17)+17=,49
12+(49-46)=,15
15-12-44=,-41
43-15+44=,72
44-(44+42)=,-42
17+(44-12)=,49
14+45-48=,11
43+(43-45)=,41
42-(49+10)=,-17
45+(17-10)=,52
47-(10+43)=,-6
49-17+14=,46
48+10+41=,99
43+47+47=,137
17+13+16=,46
(41-49)+12=,4
44+(17-49)=,12
17-16-41=,-40
(14+48)-41=,21
17+17+12=,46
48-16+15=,47
(47+13)-46=,14
48-13+16=,51
(13+13)-11=,15
(10+48)-49=,9
48+12-47=,13
46+(44-11)=,79
45+(47-11)=,81
14+(43-41)=,16
(41-15)+41=,67
15+12-43=,-16
(16-17)+17=,16
16-(43+13)=,-40
12-47-42=,-77
42+47+17=,106
14+(11-48)=,-23
(49+14)-46=,17
15+48-49=,14
12+12+10=,34
17+(13-14)=,16
41+44+44=,129
47+41+13=,101
14-43-15=,-44
48+17-42=,23
12+16-14=,14
42+16-41=,17
42-49+48=,41
(11+44)-49=,6
10-16+14=,8
11-17+48=,42
11-46-16=,-51
10+(48-42)=,16
(47-13)+46=,80
49+10-41=,18
14-(44+16)=,-46
13+14+43=,70
12-43+16=,-15
(49+44)-48=,45
44+42+45=,131
(49+13)-44=,18
16-14+12=,14
10-46+48=,12
49+46+16=,111
(47-42)+15=,20
(12+11)-16=,7
44-10+46=,80
43-10-10=,23
(46+13)-14=,45
16+14+17=,47
41-47+13=,7
48-(16+47)=,-15
14+(43-45)=,12
16-(16+43)=,-43
45+(15-16)=,44
17+14-46=,-15
15+12-17=,10
49+(44-15)=,78
11+14+11=,36
17-(11+46)=,-40
(47+15)-44=,18
14+49+42=,105
42-(11+42)=,-11
12+46-41=,17
43-(46+42)=,-45
12+11+48=,71
44-42+17=,19
10+45-45=,10
(44-14)+48=,78
16+(49-42)=,23
49-42-17=,-10
48-(46+43)=,-41
43-13-11=,19
16+(17-42)=,-9
(15-48)+14=,-19
47-(47+12)=,-12
43-16-12=,15
47-42-48=,-43
17+14-11=,20
(13+13)-13=,13
45-46+49=,48
16+46-41=,21
(44+11)-44=,11
44-15+47=,76
45-(42+46)=,-43
(43+42)-44=,41
(10-49)+46=,7
47-12+10=,45
41+(48-11)=,78
43-43-11=,-11
11-14-44=,-47
(47+42)-12=,77
46-16-45=,-15
46+(17-48)=,15
(17+17)-10=,24
46-16-14=,16
12+49-47=,14
49-(46+49)=,-46
12-13+41=,40
45-10+15=,50
(12-46)+48=,14
(13+43)-46=,10
15+17+17=,49
41-48+11=,4
44+11+10=,65
41-16-11=,14
13-41-15=,-43
16+(11-11)=,16
15-42-48=,-75
43-41-45=,-43
(48-47)+15=,16
10+15+10=,35
(45+45)-13=,77
16-15+17=,18
42+44-41=,45
45-16+48=,77
(45+43)-47=,41
(45-13)+15=,47
41+14+47=,102
(42-14)+15=,43
16-16-48=,-48
(15-44)+17=,-12
14-43+45=,16
49-(15+12)=,22
15-(45+49)=,-79
(45+47)-13=,79
41-14+12=,39
16+(49-15)=,50
41-16-47=,-22
(46+43)-49=,40
(16+42)-45=,13
46-(44+49)=,-47
46-41+42=,47
17+(10-46)=,-19
(47-15)+15=,47
15+46-41=,20
41+(15-48)=,8
41-(15+10)=,16
48-16-11=,21
11+47-42=,16
48-12-42=,-6
14+(12-45)=,-19
(47-49)+16=,14
49-14-41=,-6
45-(14+14)=,17
12+44-12=,44
41-12+42=,71
11+11-45=,-23
11-(11+42)=,-42
(45-11)+16=,50
(14-44)+43=,13
45-(12+44)=,-11
47-(43+13)=,-9
(42-16)+12=,38
(16+13)-15=,14
11+16-44=,-17
43+13+49=,105
46+44-13=,77
(45+15)-46=,14
49+42+49=,140
46+(14-49)=,11
(14-43)+46=,17
(12+15)-16=,11
(41-42)+47=,46
11+10+41=,62
13-(16+43)=,-46
16+13-10=,19
12+48-16=,44
12-47+12=,-23
47-13-16=,18
(10+15)-42=,-17
47+46-17=,76
43+41-42=,42
47+10+45=,102
44-42-41=,-39
17+15+49=,81
(47-12)+41=,76
15-10-48=,-43
42+14-11=,45
41-12+41=,70
45+(12-48)=,9
(41+42)-11=,72
13-17-45=,-49
13-42+47=,18
44-12-10=,22
(16-44)+49=,21
49-(10+43)=,-4
41+43+49=,133
12+10-44=,-22
15+43-12=,46
10-(44+17)=,-51
48+47+47=,142
11-(15+45)=,-49
(44+17)-17=,44
41+(16-12)=,45
(42+44)-10=,76
14+10+46=,70
42-10-47=,-15
12+43+17=,72
15-(45+45)=,-75
(49+16)-15=,50
15-41-49=,-75
42-16+41=,67
47+11+17=,75
(45+14)-12=,47
(42-48)+43=,37
43+49+15=,107
15-13+12=,14
49-44+12=,17
(14-43)+41=,12
(45-15)+11=,41
16+47-41=,22
47-(45+10)=,-8
(41-45)+17=,13
48-(12+16)=,20
11+12+45=,68
(43+41)-45=,39
17-41+13=,-11
42-(47+43)=,-48
11-(12+17)=,-18
(49+10)-43=,16
48-48-14=,-14
49+12-45=,16
11+41-48=,4
(48-48)+17=,17
11-10-12=,-11
42+(16-43)=,15
12+44+46=,102
45+47+16=,108
11-47-17=,-53
(46-13)+16=,49
(10-41)+15=,-16
44+(13-45)=,12
46+43+49=,138
45-(42+43)=,-40
(17-16)+15=,16
11-49-41=,-79
12+17+16=,45
49+12+43=,104
45-(14+46)=,-15
48+14+48=,110
(44-45)+47=,46
(44-14)+15=,45
12-(15+48)=,-51
16+15+17=,48
(15-48)+10=,-23
13-41+11=,-17
41-15+10=,36
17+12+45=,74
(13+48)-42=,19
48+(48-46)=,50
(47-48)+42=,41
49-(13+42)=,-6
42+(43-44)=,41
10-41-16=,-47
41+10+48=,99
(10+47)-44=,13
46-10-44=,-8
47-48-10=,-11
44+47+45=,136
14+(13-14)=,13
15-44+45=,16
(17+15)-11=,21
12+41+48=,101
15-16+17=,16
(15+15)-49=,-19
45+(49-44)=,50
46-45+10=,11
14-41+45=,18
42-(12+10)=,20
14-(14+15)=,-15
43-45-45=,-47
13+(11-12)=,12
14-44+14=,-16
(48-48)+13=,13
(11-12)+47=,46
16+42-17=,41
41-(48+49)=,-56
44-45-11=,-12
47+17+49=,113
41+13+16=,70
42-13+42=,71
(17+15)-42=,-10
41-12-46=,-17
47-41+14=,20
(49-12)+12=,49
14-(15+17)=,-18
(42+42)-14=,70
48+41+17=,106
46-(47+49)=,-50
12+42-45=,9
10-(49+10)=,-49
12-44+42=,10
12+43+47=,102
43+(48-43)=,48
49+48-17=,80
48-(14+47)=,-13
47+13-48=,12
42+13-46=,9
48+45+41=,134
(10+47)-16=,41
10-10+16=,16
10+10+49=,69
12+(47-43)=,16
42-(15+46)=,-19
43+(46-14)=,75
(46-15)+44=,75
(46+45)-46=,45
41+13+15=,69
48-(15+46)=,-13
15+47+44=,106
17-43-43=,-69
(48-12)+47=,83
44+41-48=,37
(49+14)-42=,21
(11+13)-17=,7
48-(46+17)=,-15
17+49+49=,115
48+(41-48)=,41
41-44+15=,12
44-48-11=,-15
(46-16)+15=,45
15-47+15=,-17
47-15+12=,44
42+47+10=,99
11-14+14=,11
(12-12)+43=,43
12+14+47=,73
44+11+49=,104
47+49-11=,85
(42+12)-10=,44
(48+13)-15=,46
10-11-15=,-16
42+(12-47)=,7
(41+49)-47=,43
49+13+42=,104
13+14+44=,71
(46+15)-17=,44
11+(11-42)=,-20
(14-15)+13=,12
10-42-10=,-42
16+15+15=,46
46+(12-49)=,9
(10+17)-45=,-18
46+14+16=,76
43-49-47=,-53
(47-16)+45=,76
(48+48)-41=,55
13+(42-49)=,6
(45+41)-49=,37
10-(45+45)=,-80
41-10+48=,79
44+48-17=,75
49+48+47=,144
45-45-10=,-10
46+47+42=,135
(15-14)+48=,49
47+15-12=,50
10-(48+43)=,-81
(43-13)+17=,47
17+10+49=,76
13-(45+45)=,-77
45+(16-10)=,51
43+(13-46)=,10
(11+44)-15=,40
45-(45+45)=,-45
46-12-16=,18
17+43-43=,17
41+12-46=,7
12-49+41=,4
47-10-10=,27
13-17-43=,-47
49+12-46=,15
11-45-16=,-50
41-(10+15)=,16
12+12+17=,41
41-(44+11)=,-14
(44+16)-41=,19
(43+44)-46=,41
46-49-45=,-48
12+42+17=,71
14+(49-41)=,22
44-15+41=,70
(47+44)-16=,75
48+10-43=,15
(46+10)-15=,41
47-47+43=,43
17-(11+11)=,-5
17-(12+42)=,-37
44-48+45=,41
45-(12+16)=,17
44+(48-49)=,43
13-(45+11)=,-43
47-16-46=,-15
(47-48)+12=,11
48-41-17=,-10
(13+16)-11=,18
41-47-12=,-18
43-48+44=,39
47+42-45=,44
48+15-17=,46
15+45-15=,45
49-42-12=,-5
14+49-47=,16
(10-16)+14=,8
17-15+14=,16
15+46-16=,45
(16-13)+48=,51
14+46+49=,109
15-15-14=,-14
10+(47-42)=,15
42-41+43=,44
15+46-10=,51
44+45+42=,131
11+(11-44)=,-22
45+(13-42)=,16
49-14+10=,45
13+11+12=,36
10+12-12=,10
43+44-45=,42
49+43+41=,133
46-44-47=,-45
16-46+15=,-15
43+46+44=,133
46-42+16=,20
(10+41)-12=,39
46+11+49=,106
16-42+45=,19
(45-45)+41=,41
47-14+42=,75
10-46-49=,-85
15+(13-47)=,-19
41+14+48=,103
16-(44+16)=,-44
47-41-43=,-37
43+43+13=,99
17+49+41=,107
49+42-42=,49
11-(41+47)=,-77
(16-17)+49=,48
47+12+12=,71
44+(41-49)=,36
16+(17-13)=,20
(43+11)-48=,6
45-(16+48)=,-19
44+(14-42)=,16
42-42-11=,-11
49-47-11=,-9
16+(45-12)=,49
14+49-11=,52
16-17+46=,45
(14+42)-48=,8
(13-10)+14=,17
(17-47)+48=,18
(12-48)+15=,-21
10-(45+12)=,-47
17+17+14=,48
42-12+46=,76
15-17-49=,-51
(11-42)+49=,18
16-(13+44)=,-41
15+43+47=,105
12+(16-16)=,12
49+46-10=,85
(43-43)+11=,11
14+(43-48)=,9
46+(45-10)=,81
(41+41)-49=,33
11-16+48=,43
45+42-14=,73
(11+13)-49=,-25
13-(13+11)=,-11
49+49+17=,115
(14+45)-44=,15
(47-45)+11=,13
41+42-17=,66
(11-16)+47=,42
14+49-49=,14
10+48-17=,41
(11+14)-44=,-19
45-47-13=,-15
(43+49)-42=,50
42+42-47=,37
(41-47)+47=,41
45+(10-46)=,9
49+(13-46)=,16
11-(45+17)=,-51
17-14+46=,49
10+14-17=,7
(43+11)-14=,40
14+47+47=,108
47+47-16=,78
16-(10+17)=,-11
14+15+12=,41
44-47-44=,-47
13+14+11=,38
12+15+10=,37
(10-44)+43=,9
(49+48)-15=,82
17-12-17=,-12
16+44+43=,103
(14-45)+11=,-20
14-42-46=,-74
(49-13)+15=,51
49-12+15=,52
15-(42+13)=,-40
16-49-13=,-46
(42+42)-13=,71
15+49-17=,47
14+15+48=,77
47+12+47=,106
15-15+45=,45
49-48-47=,-46
48-(42+43)=,-37
11-44-44=,-77
15-10-10=,-5
11+15+46=,72
(45-42)+16=,19
46-(48+46)=,-48
49-46-44=,-41
42-17+42=,67
10+(42-49)=,3
42+(12-14)=,40
(12+15)-10=,17
(14-11)+14=,17
(45+16)-12=,49
12+45+46=,103
41+(16-16)=,41
(47-46)+45=,46
17-(44+41)=,-68
(17-12)+12=,17
47-15+13=,45
45+49+49=,143
43+(16-42)=,17
43-17+12=,38
16-48-12=,-44
(43-42)+47=,48
49+(44-48)=,45
43+49+11=,103
10+12+12=,34
11+(41-14)=,38
44+17-11=,50
(44-17)+48=,75
43-(41+49)=,-47
13-43-12=,-42
44-16+43=,71
13+(41-15)=,39
48+48+43=,139
14+47-11=,50
49-13-14=,22
16-47-45=,-76
10-15-48=,-53
45+47+44=,136
47+15+47=,109
(14-48)+11=,-23
45+16-48=,13
(44+48)-45=,47
(17-44)+10=,-17
48+47+16=,111
13+(10-41)=,-18
45+43-41=,47
16+10+15=,41
14-46+44=,12
12+42-47=,7
(17+13)-45=,-15
49-45+46=,50
(11+12)-16=,7
(10+42)-43=,9
48-17-45=,-14
42-(11+44)=,-13
43+(13-49)=,7
49+42+48=,139
48-12+44=,80
47+11-10=,48
(17-13)+48=,52
16-(49+42)=,-75
47-41-13=,-7
48+17-49=,16
44-42+10=,12
43-(41+11)=,-9
16+48-13=,51
41+(15-42)=,14
(48-43)+13=,18
15-(15+47)=,-47
12+44-17=,39
(42-45)+47=,44
47+48-12=,83
(13+13)-47=,-21
46+15-13=,48
42+(17-49)=,10
15-13+43=,45
(42+17)-48=,11
15-16+43=,42
15-47-46=,-78
(43-49)+10=,4
41-17-12=,12
10-47-45=,-82
(11-47)+42=,6
45+14+48=,107
49+(12-46)=,15
16+13-17=,12
(48+43)-49=,42
(13-41)+46=,18
47+13+44=,104
46-(11+45)=,-10
49-(46+45)=,-42
10-15+17=,12
(15-11)+44=,48
47-17+44=,74
14-42-43=,-71
13+46-43=,16
(17+42)-45=,14
47+14+47=,108
49+(10-15)=,44
45+46+44=,135
42+(43-45)=,40
17-15-41=,-39
16-47+12=,-19
44-45+48=,47
15-42+12=,-15
15+13+11=,39
(44-47)+10=,7
16+16-48=,-16
(46+10)-44=,12
13-46-48=,-81
48+47-46=,49
45-49+12=,8
10+(13-46)=,-23
16+41-48=,9
16-17-41=,-42
(45-16)+15=,44
(14+10)-12=,12
46+48-43=,51
47+(17-17)=,47
42+14-42=,14
(42+48)-43=,47
16-(44+15)=,-43
11+(10-16)=,5
(11-11)+48=,48
47-11-10=,26
(47-14)+16=,49
41+12+17=,70
10-(10+17)=,-17
45+11-13=,43
17-11+41=,47
41-42-48=,-49
15+13-17=,11
17+47-16=,48
47-16-45=,-14
(12+43)-41=,14
48-43-13=,-8
17-16+49=,50
17-49+17=,-15
(45+15)-17=,43
45+17+46=,108
45-48-12=,-15
12-45+13=,-20
17-(42+47)=,-72
(10-10)+13=,13
14-16+12=,10
(42-46)+49=,45
13+11+10=,34
14-(49+15)=,-50
16-11-15=,-10
45-44+14=,15
(43-48)+41=,36
41+16+17=,74
(43+41)-10=,74
(13+13)-48=,-22
44+15-48=,11
(16+10)-15=,11
16+(13-14)=,15
43-42+15=,16
47-43-17=,-13
47-(12+45)=,-10
16-41-14=,-39
15-48+45=,12
48-(14+14)=,20
15+16+15=,46
49+17-10=,56
11+43+11=,65
14-49-12=,-47
10+(13-47)=,-24
(48-14)+42=,76
41+(42-42)=,41
(15-16)+46=,45
15+47+49=,111
(41-45)+12=,8
47+43-41=,49
17-16+45=,46
46-43-12=,-9
43+(45-47)=,41
41+(49-14)=,76
12+44-47=,9
15+(48-42)=,21
(47-11)+49=,85
17+47-49=,15
(16-16)+13=,13
11+(16-16)=,11
44-41-12=,-9
(14-44)+15=,-15
16+(43-11)=,48
17+48+45=,110
41+(16-44)=,13
(44-15)+44=,73
42-12+47=,77
44+49+17=,110
42+(47-42)=,47
46-41+10=,15
43-11+46=,78
43-44-47=,-48
(47+42)-13=,76
12-10-45=,-43
13+46-11=,48
(48-11)+46=,83
(41-15)+44=,70
15+11+11=,37
44+(13-48)=,9
42-44-11=,-13
45+42+47=,134
(48-11)+41=,78
13-13+48=,48
48-47+42=,43
14+42-42=,14
(47-44)+12=,15
15-(13+17)=,-15
17+47+14=,78
43+16+17=,76
45+10-16=,39
42-44+43=,41
44-41+44=,47
(14+15)-47=,-18
12-15+15=,12
12+14-41=,-15
(17+10)-17=,10
48-(46+41)=,-39
46+(42-43)=,45
45-15-13=,17
45+15-47=,13
15-(17+43)=,-45
48-47-48=,-47
(48+17)-48=,17
(11+13)-48=,-24
13+(45-44)=,14
(48-45)+47=,50
11-(45+48)=,-82
44-49+49=,44
11-(10+42)=,-41
42-14-42=,-14
(17-47)+49=,19
(43-16)+49=,76
12+17-12=,17
(12-41)+47=,18
11+42-16=,37
(12+10)-49=,-27
11-16-11=,-16
15-(14+43)=,-42
14+(46-16)=,44
41-46-16=,-21
(42+49)-16=,75
11+11-14=,8
43-(43+46)=,-46
41-16+49=,74
41-(48+13)=,-20
(10-13)+46=,43
17-(16+49)=,-48
15+(49-12)=,52
(41+42)-45=,38
42-43+47=,46
10-42-45=,-77
46+48+41=,135
13-15+16=,14
47+(42-44)=,45
42+46+42=,130
15-49-14=,-48
(15+14)-12=,17
(47-10)+41=,78
49+10+10=,69
45+48-43=,50
46-14+16=,48
48-(46+14)=,-12
(16+11)-13=,14
45-12-46=,-13
10-15-41=,-46
(16-42)+47=,21
(43+44)-44=,43
12-(10+43)=,-41
14-44+11=,-19
46+41-41=,46
45-41-42=,-38
(16-43)+43=,16
41+(13-45)=,9
41-15+48=,74
10+(44-42)=,12
41+45-45=,41
48+44+47=,139
(48-17)+12=,43
13+49+49=,111
(43+45)-13=,75
47-(11+41)=,-5
(11-43)+11=,-21
(11+12)-11=,12
46+46+49=,141
10-48+41=,3
49+45-13=,81
14+(12-11)=,15
44-(48+17)=,-21
17-(44+14)=,-41
12-11-14=,-13
(17-44)+16=,-11
13+13+48=,74
14-17+12=,9
17+16+48=,81
10-14-12=,-16
17+(42-44)=,15
14-47+42=,9
44+44+48=,136
47-16-12=,19
42+(48-43)=,47
12-16-15=,-19
45-13-41=,-9
43+(47-47)=,43
16+13-48=,-19
44-(11+48)=,-15
49+48+41=,138
45+10-49=,6
15-(10+13)=,-8
13+(14-41)=,-14
(49+43)-41=,51
17-11-12=,-6
11+44+14=,69
(44+12)-17=,39
14+(44-46)=,12
45-17-17=,11
13+10-48=,-25
48+(13-10)=,51
45+(16-14)=,47
(48-46)+13=,15
45+42+41=,128
49-17+42=,74
(48-45)+16=,19
49+16-10=,55
44-17+17=,44
