src,tgt
38+36-46=,28
46+(39-48)=,37
43-(49+47)=,-53
40-(47+47)=,-54
34-(44+39)=,-49
(37-42)+39=,34
38-48-43=,-53
47+37+36=,120
36-34+44=,46
39+37-35=,41
40+44-42=,42
48+46-49=,45
48+44-36=,56
36-46+49=,39
(38-49)+38=,27
34+34-40=,28
34+39+35=,108
37-49-42=,-54
(45-43)+45=,47
46-36-41=,-31
34+36+44=,114
(44-40)+47=,51
41-49-44=,-52
49-(39+46)=,-36
34-37+45=,42
(39+49)-40=,48
48-(42+39)=,-33
46+36-38=,44
43-(43+39)=,-39
41+(38-34)=,45
(38+44)-43=,39
(47-34)+43=,56
42-44-36=,-38
41+(46-34)=,53
35+(39-43)=,31
34+(39-37)=,36
41-(48+42)=,-49
45+45-35=,55
38-(38+35)=,-35
48+45-46=,47
(40-47)+37=,30
(46-43)+45=,48
41-36-48=,-43
39-(44+43)=,-48
(37-39)+35=,33
48-38-35=,-25
(46+49)-42=,53
(40-48)+46=,38
(35-49)+35=,21
48+43-38=,53
36-34+42=,44
47+(48-34)=,61
37-49+36=,24
40+(38-44)=,34
(34-39)+34=,29
36+39-39=,36
37-43-38=,-44
(36-36)+37=,37
47+(37-37)=,47
(47+43)-36=,54
35+46-36=,45
(39-41)+45=,43
41+40+36=,117
41+46-49=,38
35+39-39=,35
(34-41)+46=,39
36-36-36=,-36
38-45+42=,35
34+47-34=,47
35+46+49=,130
46+(48-38)=,56
35-48-45=,-58
40-(36+34)=,-30
(46+48)-46=,48
(34+42)-35=,41
42+(45-39)=,48
49+38-44=,43
(47+37)-49=,35
(46-43)+46=,49
45-(47+36)=,-38
45+40-41=,44
(40+37)-41=,36
49-38+35=,46
41+(37-42)=,36
46+(39-44)=,41
(38-40)+36=,34
39+42-42=,39
38+35-45=,28
41-38-37=,-34
48+43+40=,131
34+(48-45)=,37
47+(42-43)=,46
43-39+47=,51
39-(39+34)=,-34
40-37-40=,-37
35+48-35=,48
44+39+41=,124
46+38+48=,132
36+43+48=,127
48+(36-45)=,39
43+42+38=,123
46-41+47=,52
40+(49-46)=,43
38+34+44=,116
49+41+44=,134
47+34-48=,33
39-47-47=,-55
36+(41-34)=,43
39-(45+47)=,-53
35+(42-47)=,30
35-(39+39)=,-43
39+35-38=,36
46+39+37=,122
(42+43)-35=,50
44+48-47=,45
(46-45)+36=,37
49+48-43=,54
(40+36)-41=,35
37+46+41=,124
39+45+48=,132
46+(41-48)=,39
46-(49+48)=,-51
48-35+41=,54
47-45+47=,49
(45-44)+38=,39
(43+38)-41=,40
47-37+34=,44
49+40+34=,123
44+(38-35)=,47
42+45+48=,135
(49+46)-41=,54
39+(36-36)=,39
45+37+46=,128
(40-36)+40=,44
(40+39)-34=,45
35-(43+36)=,-44
41+41-42=,40
41+(41-38)=,44
34-36+42=,40
(48-34)+40=,54
(49+40)-44=,45
39-(36+44)=,-41
(46+43)-34=,55
(49+38)-39=,48
(49-39)+37=,47
43-(46+40)=,-43
45+36+46=,127
43+43-47=,39
47+47-38=,56
46+38-47=,37
39+36-48=,27
48-43+39=,44
(46-35)+40=,51
(39-40)+45=,44
40+47-37=,50
45-41+49=,53
44+(42-41)=,45
42-(39+38)=,-35
45+39+36=,120
43+45-43=,45
(48+36)-36=,48
(49-44)+45=,50
49-40-41=,-32
42+43+47=,132
38-(40+39)=,-41
40+(36-45)=,31
(38-35)+41=,44
45-39+36=,42
49+39+36=,124
(44+44)-37=,51
41-(40+45)=,-44
(34+44)-37=,41
(39+48)-49=,38
(46+41)-45=,42
(38-36)+46=,48
(44-34)+44=,54
49-42-41=,-34
42-36-40=,-34
35-46+41=,30
43-(48+44)=,-49
48-36-45=,-33
35+(36-34)=,37
(38+34)-47=,25
(48-38)+43=,53
44+38-40=,42
46+(36-44)=,38
39+41-46=,34
40+47-43=,44
48+49-44=,53
42+35+36=,113
37-(37+36)=,-36
45-41+43=,47
42-(47+38)=,-43
41-(45+37)=,-41
45-(47+43)=,-45
47+46-48=,45
35+44-45=,34
(40+48)-43=,45
39+35+48=,122
48+46-35=,59
(36+36)-39=,33
(44-39)+45=,50
(43-36)+49=,56
45+41-49=,37
42+49-38=,53
36+(49-42)=,43
44-(45+46)=,-47
36+41+45=,122
(39+48)-39=,48
37+43-40=,40
48-34+48=,62
47+(43-37)=,53
44-(45+48)=,-49
34-46+36=,24
(35+40)-36=,39
41-37+35=,39
36-44+48=,40
(40-45)+38=,33
(35+47)-43=,39
(44+43)-41=,46
42-(38+39)=,-35
41-(39+36)=,-34
38+34-39=,33
36+(36-45)=,27
37+46-40=,43
40-34-38=,-32
47-38-48=,-39
47-41-41=,-35
46-(47+42)=,-43
43+39-45=,37
40-(44+49)=,-53
49-44+48=,53
38+(49-37)=,50
(48+43)-37=,54
(39-42)+35=,32
41+42-45=,38
40+42-34=,48
42+36+36=,114
41+(37-39)=,39
(35-42)+34=,27
39-(46+42)=,-49
37+(45-36)=,46
40+39+45=,124
42-(40+41)=,-39
39+36-41=,34
(48-36)+47=,59
(40-41)+47=,46
49-46+35=,38
(40+44)-38=,46
43+48-48=,43
36+42-40=,38
(43+49)-38=,54
(47-41)+41=,47
35-47+37=,25
39+44-41=,42
45+45-42=,48
(35-43)+42=,34
49+40-36=,53
47+49-36=,60
34+36-45=,25
36+46-37=,45
47+38+37=,122
46+41+47=,134
44+46+49=,139
(40+45)-46=,39
45+(41-45)=,41
(34-37)+43=,40
46+39-38=,47
36+49-36=,49
42+36-46=,32
47-39+42=,50
34-42+34=,26
43-(45+40)=,-42
(43-47)+40=,36
40-(37+36)=,-33
43-(34+39)=,-30
36-43+45=,38
47+40-41=,46
(41-43)+41=,39
42+36+35=,113
(37+49)-47=,39
48+(44-40)=,52
35-(41+49)=,-55
44-38-36=,-30
49-36-39=,-26
(48-35)+34=,47
49-35+39=,53
(35-40)+36=,31
(36-37)+49=,48
46-(46+34)=,-34
(47+45)-45=,47
36-37+42=,41
39+(42-42)=,39
38-36-39=,-37
(40-47)+36=,29
(43+41)-36=,48
(41+43)-37=,47
46+(42-49)=,39
(37-44)+47=,40
35-38-48=,-51
45+(48-44)=,49
(41+40)-37=,44
37-37-48=,-48
49+(48-43)=,54
39-49-39=,-49
35-41+42=,36
38+(39-39)=,38
35+42-48=,29
(38+49)-37=,50
36-48+35=,23
37-49+38=,26
42-(34+48)=,-40
(49-48)+40=,41
34+42-35=,41
39+45+45=,129
49-37-44=,-32
(40+40)-42=,38
(43-40)+37=,40
41+(43-43)=,41
(38-38)+41=,41
40-44-36=,-40
46+(38-43)=,41
36+44-49=,31
(36+36)-35=,37
(46+47)-39=,54
(41-34)+34=,41
47-41-37=,-31
(38+40)-37=,41
35-(46+46)=,-57
42+45-46=,41
(49-42)+38=,45
37+44-42=,39
(43+39)-48=,34
44-37+34=,41
(49+34)-44=,39
46-37+49=,58
37-46+38=,29
38-46-36=,-44
48-43+44=,49
(38-45)+42=,35
49+(40-35)=,54
(48-49)+47=,46
47-38+35=,44
47+34+34=,115
35+40+39=,114
48-38+40=,50
43-(42+48)=,-47
38-40+35=,33
47+(47-36)=,58
35+42+45=,122
37+38-43=,32
42+(46-47)=,41
46-(43+45)=,-42
(48-45)+45=,48
37-(35+39)=,-37
(43+40)-35=,48
49+38-45=,42
35+(41-34)=,42
46-44+34=,36
(35+46)-34=,47
34+(44-46)=,32
43+42-44=,41
(40-41)+34=,33
39+43-41=,41
(48+44)-48=,44
45-44+39=,40
(38+41)-37=,42
(44+36)-48=,32
38-36-40=,-38
35-(39+42)=,-46
42-41+47=,48
37+(37-42)=,32
43-(34+41)=,-32
(38-38)+43=,43
48+40-44=,44
(41-43)+47=,45
37-(44+38)=,-45
47-(47+34)=,-34
42-45+35=,32
35-(37+44)=,-46
34+(34-41)=,27
44-(49+34)=,-39
34-37-39=,-42
(36+40)-47=,29
41-(47+40)=,-46
39+(36-47)=,28
34+48+35=,117
42-40-42=,-40
37-36-47=,-46
45-47+42=,40
46-(43+37)=,-34
44-(45+34)=,-35
(45+42)-47=,40
36-47+44=,33
35-38+48=,45
(38-36)+35=,37
(38-44)+39=,33
(44-48)+38=,34
38+34-41=,31
37-44-35=,-42
(49+38)-43=,44
(44+38)-35=,47
45-44-47=,-46
40+49+36=,125
45+41+38=,124
48+44-43=,49
(39-37)+48=,50
47+(45-40)=,52
46+(40-49)=,37
43+39-48=,34
(46+39)-41=,44
39-49-43=,-53
44-(37+41)=,-34
42+(40-49)=,33
(46+47)-34=,59
34-42-37=,-45
44+45+47=,136
(42+37)-49=,30
39-(44+48)=,-53
37+40-43=,34
39-46+40=,33
40-38+39=,41
42+38+40=,120
46+(41-39)=,48
43+34+38=,115
49+36-46=,39
47+48-46=,49
39+(34-35)=,38
42-43+48=,47
43-36+43=,50
(42+45)-47=,40
(36-43)+40=,33
(40+37)-36=,41
36+(37-36)=,37
42+38+47=,127
45+41+35=,121
(34-37)+36=,33
38+40+43=,121
39+42+40=,121
47+(34-40)=,41
43-38-41=,-36
36+(40-39)=,37
44-45-37=,-38
(44-46)+43=,41
34+39-49=,24
(47-41)+46=,52
47-(48+41)=,-42
(38+41)-46=,33
47-(49+37)=,-39
38-43-45=,-50
36+(42-47)=,31
40+43+47=,130
44-44+40=,40
39+36-47=,28
45+46+44=,135
45-(46+40)=,-41
(38+49)-36=,51
(44+42)-35=,51
(43-35)+45=,53
42+(49-47)=,44
38-(38+34)=,-34
47-(34+47)=,-34
38-46-39=,-47
48-39+43=,52
(34+46)-41=,39
35-47-39=,-51
41-38-46=,-43
34-(34+47)=,-47
36-37+48=,47
47-34-35=,-22
41+(46-40)=,47
38-(39+49)=,-50
35-(48+38)=,-51
39+39+38=,116
44+38-34=,48
34+47-49=,32
(48-48)+42=,42
34-(44+47)=,-57
48-41+43=,50
46+(47-36)=,57
44+(35-37)=,42
40-46+42=,36
45+40-35=,50
34-(45+42)=,-53
(35+44)-34=,45
34-(47+46)=,-59
41-45-44=,-48
38+(43-38)=,43
36-(37+49)=,-50
40-(43+47)=,-50
(44-47)+40=,37
45-37+37=,45
36-35+35=,36
45-43-34=,-32
(48+49)-43=,54
44-40-34=,-30
43-45+37=,35
(42+46)-41=,47
37+43-34=,46
39-(40+46)=,-47
40-43-46=,-49
44-(35+46)=,-37
42-36+39=,45
34-(38+36)=,-40
38+44+40=,122
43-(36+37)=,-30
37-(42+36)=,-41
37-39+45=,43
34+42+36=,112
35-37-48=,-50
49-44+36=,41
39+(39-46)=,32
(49+39)-46=,42
34+46-49=,31
38+(46-36)=,48
37+(39-36)=,40
35+(45-43)=,37
40-43+49=,46
(41+41)-46=,36
(45+35)-37=,43
41-47-41=,-47
41+43+46=,130
39-(44+38)=,-43
42-(43+34)=,-35
41-38+35=,38
(47+41)-41=,47
42+(45-48)=,39
49-36+39=,52
45-(39+46)=,-40
41-37-42=,-38
(36+34)-37=,33
40-(37+46)=,-43
(40+36)-38=,38
44-49-48=,-53
(43-37)+38=,44
36-49+43=,30
49+(48-48)=,49
35+46+35=,116
44-(47+38)=,-41
(46-49)+42=,39
(36-39)+44=,41
37+44-34=,47
37+(40-38)=,39
(42+49)-44=,47
(45-49)+42=,38
49-49+48=,48
(44+45)-49=,40
(37+37)-36=,38
(48-45)+42=,45
48-36+47=,59
49-49-49=,-49
(47-38)+45=,54
35+46-49=,32
45+(34-37)=,42
(35-49)+34=,20
(39-46)+48=,41
(47-38)+39=,48
(41+37)-47=,31
48-41+42=,49
(37-47)+39=,29
49-45+44=,48
48-38+48=,58
(42-34)+49=,57
40-36+44=,48
43-39+37=,41
44+41+48=,133
35-37+44=,42
43-45+42=,40
(49+45)-41=,53
(49-40)+47=,56
(46+41)-48=,39
48+48-36=,60
35+36-43=,28
47-(37+48)=,-38
40-40-38=,-38
40+(45-42)=,43
(34-49)+42=,27
37+48-36=,49
38-38-46=,-46
(35+37)-35=,37
48-48-45=,-45
(49-44)+46=,51
(47+42)-34=,55
37-(42+41)=,-46
43-37+40=,46
47+45+37=,129
(37-36)+44=,45
49-(43+39)=,-33
38-42-35=,-39
49-34-46=,-31
36-46-43=,-53
42-(48+45)=,-51
49+35-43=,41
48-49-34=,-35
(47+40)-48=,39
36+46+36=,118
46+48-39=,55
43-39+38=,42
44+48-46=,46
47+(46-46)=,47
(41+38)-49=,30
46+(38-38)=,46
44+(35-40)=,39
37+49+37=,123
39+(37-35)=,41
41-41+39=,39
40-42-37=,-39
43+46+36=,125
(37+37)-40=,34
(38-46)+37=,29
46+49+45=,140
(40+39)-44=,35
35-49-38=,-52
34+44-36=,42
48+44+49=,141
36+46+37=,119
(35+47)-44=,38
37-(45+47)=,-55
(46-48)+47=,45
42+34-35=,41
34+43+48=,125
42-46+46=,42
(34-39)+42=,37
37-(49+34)=,-46
38-(43+44)=,-49
37+39+43=,119
48-37+45=,56
34-44+40=,30
43-43+40=,40
41-49+47=,39
49+41-44=,46
36+36+44=,116
35-46-49=,-60
(46+45)-49=,42
41-(47+35)=,-41
38+46+46=,130
36+(42-43)=,35
41+39-39=,41
40+(42-46)=,36
(39-34)+39=,44
42+35+42=,119
49-36-34=,-21
41-(38+36)=,-33
40+37-38=,39
36-43+41=,34
34-43-34=,-43
46-45+34=,35
(44+39)-47=,36
45-46+49=,48
(36+42)-43=,35
45+(46-42)=,49
(36+35)-41=,30
36+44-41=,39
46-(44+48)=,-46
48+34+39=,121
45+49-39=,55
(35-40)+45=,40
42+37-49=,30
43-36-44=,-37
(44-46)+40=,38
49-43-39=,-33
(37-43)+40=,34
41-(46+41)=,-46
38+42-35=,45
38-(36+46)=,-44
45-(44+41)=,-40
48+36+45=,129
(38-45)+47=,40
49-39-45=,-35
36+35-35=,36
(40-39)+48=,49
(49+39)-35=,53
(41+49)-45=,45
40-46-44=,-50
34+38+38=,110
43-49+34=,28
38+(41-38)=,41
43-38-43=,-38
34-38-44=,-48
(34+36)-35=,35
41+43-36=,48
43+41-47=,37
41-38+46=,49
(34-34)+48=,48
34+47+43=,124
49+(47-37)=,59
46-(35+48)=,-37
37+46-43=,40
(35+35)-49=,21
47-39+47=,55
42+48-43=,47
37-48+42=,31
37+35-42=,30
(46+42)-45=,43
41-(48+46)=,-53
48+(49-43)=,54
43-39-42=,-38
40+(34-44)=,30
(44-44)+36=,36
45-38-40=,-33
38-44+44=,38
43-38+40=,45
47+34-40=,41
38+(43-48)=,33
43+(41-37)=,47
35-47-40=,-52
(43+45)-45=,43
42-43-39=,-40
35+41+46=,122
(44+41)-40=,45
48-44+42=,46
43+49-43=,49
46+36+41=,123
44+36-37=,43
(47-44)+41=,44
49-(47+40)=,-38
34-48+48=,34
43+(37-45)=,35
34+42-46=,30
37+(46-38)=,45
36+48+41=,125
47-46+44=,45
40-38+37=,39
36+35+35=,106
44+(34-49)=,29
48+(49-45)=,52
(46-43)+37=,40
38+34+40=,112
45+(48-45)=,48
(45+44)-42=,47
39+34-39=,34
42+(47-43)=,46
41-(45+48)=,-52
38+40-44=,34
(38+44)-48=,34
(36-38)+43=,41
48+(38-42)=,44
(42+39)-36=,45
37-39+36=,34
(37+41)-47=,31
34+41+45=,120
39-43+45=,41
39-40+39=,38
(42+49)-38=,53
47+(34-45)=,36
44-38-49=,-43
(48+45)-37=,56
48+45+43=,136
35+(49-37)=,47
38+34-42=,30
41-40-46=,-45
41-37+36=,40
(43+35)-34=,44
48-47+36=,37
(46+34)-49=,31
41-(40+38)=,-37
(38+49)-42=,45
42-(37+48)=,-43
36+(34-41)=,29
49-35-49=,-35
49+42-48=,43
48+41+42=,131
(37-38)+44=,43
(35-39)+34=,30
(46-41)+48=,53
42+49-45=,46
(39+39)-37=,41
45+(45-38)=,52
41+38+42=,121
36-37+46=,45
41+34-49=,26
35+45+45=,125
37+43+37=,117
36-43-43=,-50
(48+47)-47=,48
38+47+34=,119
45+37+48=,130
38+(34-42)=,30
45+44-38=,51
(36+45)-40=,41
49+36-40=,45
49-43+41=,47
48+36-42=,42
35-43-34=,-42
36+45+40=,121
37+34+41=,112
42-49-39=,-46
44-34-41=,-31
40+44-34=,50
49-(49+42)=,-42
(49-43)+47=,53
34-(45+46)=,-57
(49+36)-49=,36
49+36+38=,123
34+37+42=,113
48-(46+35)=,-33
49+34+43=,126
48-46-41=,-39
46-37-47=,-38
35-(38+49)=,-52
42-44-39=,-41
40-49-48=,-57
34+42-48=,28
45-42-46=,-43
(38-43)+47=,42
42-46-46=,-50
34-41-36=,-43
35-48+41=,28
36-34+37=,39
42+42+39=,123
(45+36)-36=,45
48-(43+41)=,-36
(42-34)+44=,52
(48+41)-41=,48
39+34+47=,120
37+41+37=,115
37+40+45=,122
34+40+36=,110
(35+35)-37=,33
43-(34+40)=,-31
44+48+41=,133
47-(46+45)=,-44
(48+34)-41=,41
48+34+46=,128
(44+43)-45=,42
45-40-37=,-32
40+(43-44)=,39
38-48-41=,-51
(44+37)-46=,35
45+36+41=,122
38-36+45=,47
47+47-40=,54
41+36+48=,125
(40+48)-38=,50
34-38-47=,-51
43+39-39=,43
45+39+34=,118
(36-49)+47=,34
45-41+45=,49
44-(40+35)=,-31
35-(45+38)=,-48
45-45+44=,44
(34-48)+46=,32
(34-49)+47=,32
(40-39)+40=,41
41+35-37=,39
40-(47+45)=,-52
(48-36)+45=,57
43-36-40=,-33
43+(48-41)=,50
49-34+37=,52
37+44-47=,34
48-42-35=,-29
(45-44)+34=,35
47-44+35=,38
(37-42)+42=,37
(38+40)-44=,34
39-43-37=,-41
(36+36)-37=,35
37-44-39=,-46
45-48+42=,39
42-47-49=,-54
48-(39+49)=,-40
49+45+47=,141
(48-45)+43=,46
38+49-45=,42
(40+43)-45=,38
(38-35)+44=,47
45+(41-48)=,38
39+(42-36)=,45
35+47+36=,118
45+47-41=,51
40-39+47=,48
40-43+40=,37
47+43+36=,126
44-(40+36)=,-32
46+43+47=,136
43-47-43=,-47
48+37-49=,36
(34-47)+47=,34
(38-45)+48=,41
46+40+36=,122
44-36+43=,51
(35+38)-44=,29
39-47-45=,-53
(44+41)-48=,37
42+47-46=,43
35-37-47=,-49
36-(38+45)=,-47
38-(39+36)=,-37
40-41-38=,-39
(48-49)+48=,47
35-41-43=,-49
(35-37)+48=,46
46-41+42=,47
(46-47)+39=,38
(46+40)-36=,50
43-37-41=,-35
34-(40+48)=,-54
(39+43)-45=,37
38+35+47=,120
39+(34-42)=,31
44+(45-46)=,43
47+34+39=,120
42+(35-38)=,39
(38+39)-43=,34
34+(47-49)=,32
45+41+41=,127
48-46+41=,43
(45-37)+45=,53
42-35+42=,49
42-37+37=,42
44-42+45=,47
46+(48-35)=,59
(43+36)-46=,33
44-(37+37)=,-30
44+(40-38)=,46
37-(40+44)=,-47
39+36-34=,41
45-45-42=,-42
48+37-34=,51
(38+36)-49=,25
41+49-37=,53
(48+45)-43=,50
35+43+37=,115
(39-36)+34=,37
34-(46+37)=,-49
43-42-44=,-43
(46-37)+40=,49
47-(43+49)=,-45
44+(45-43)=,46
(42+47)-37=,52
(36-34)+46=,48
(43+44)-38=,49
38-39+41=,40
42-(40+43)=,-41
41+34-39=,36
49+45-39=,55
(36-47)+47=,36
(38+39)-47=,30
(39+39)-48=,30
(38-43)+34=,29
39-45-46=,-52
47-(42+44)=,-39
(43+36)-40=,39
(41+39)-40=,40
41+47+43=,131
44+47-34=,57
35+(42-35)=,42
(40-39)+37=,38
(40-47)+34=,27
34-45-40=,-51
41+39-43=,37
43+(38-37)=,44
43-43-41=,-41
42-49-41=,-48
48-48+34=,34
43-46+34=,31
47-38+48=,57
36-47+42=,31
(38+36)-37=,37
(36+40)-42=,34
(37+43)-38=,42
40+37-46=,31
(42+44)-40=,46
(47-46)+39=,40
37+(43-36)=,44
46-34+37=,49
36+43-39=,40
37+48-45=,40
45+(35-37)=,43
38-41-42=,-45
46+(43-45)=,44
(46+40)-49=,37
46+36+44=,126
48-44+40=,44
47-49-48=,-50
36-(35+41)=,-40
40+(46-48)=,38
(35-34)+41=,42
35-(36+45)=,-46
(46+47)-44=,49
48-41+40=,47
43-46-34=,-37
(49-48)+49=,50
47-42-38=,-33
38-47-44=,-53
40+49+41=,130
(48-38)+36=,46
40-40+38=,38
47-(46+36)=,-35
44-38-45=,-39
39-34+37=,42
(47+40)-38=,49
36-47+36=,25
36+42-34=,44
40+41+44=,125
45+48-46=,47
45+(44-42)=,47
36+48+35=,119
47-49-47=,-49
34-(39+45)=,-50
38+48+39=,125
40-41-41=,-42
44+38+49=,131
(39-38)+44=,45
(34-44)+40=,30
46-37+44=,53
(44-46)+46=,44
42-36-41=,-35
44+44+43=,131
44+35-48=,31
(34-46)+34=,22
47+42-41=,48
36-36-37=,-37
36-49+44=,31
(35-43)+48=,40
(34+49)-39=,44
(48+40)-41=,47
(46-46)+43=,43
46+34+44=,124
40-(38+43)=,-41
41+45-36=,50
44+34-42=,36
(42+38)-41=,39
(40-39)+36=,37
(34+34)-43=,25
38-41+43=,40
(43-34)+39=,48
38-(41+48)=,-51
39+38+45=,122
39+42+35=,116
38-(42+45)=,-49
39-39-49=,-49
46+41+34=,121
42-39-42=,-39
47-41-43=,-37
47-(40+36)=,-29
36+35+42=,113
34+37-42=,29
41-(38+41)=,-38
41+48+44=,133
48-42+48=,54
46+48-41=,53
(36-37)+39=,38
48+38-35=,51
49-38-40=,-29
42+(45-37)=,50
48+(49-44)=,53
(46+35)-38=,43
47+41+45=,133
(47+44)-41=,50
35+47+44=,126
37+35-39=,33
46-49-40=,-43
(38+41)-44=,35
46+48-49=,45
(34+46)-46=,34
45+40-48=,37
46+45-46=,45
43-41-44=,-42
39+38-47=,30
47+45-46=,46
(36+43)-45=,34
47+(35-38)=,44
(48+48)-37=,59
(41+34)-36=,39
38+36-34=,40
42+41+42=,125
(41+44)-42=,43
(38-38)+39=,39
48-40-47=,-39
40-47-37=,-44
48+46-37=,57
38-48-38=,-48
37+(48-42)=,43
40+48+47=,135
(48-44)+36=,40
43+43+49=,135
48+(34-37)=,45
(35-47)+47=,35
42-(42+40)=,-40
43+37+40=,120
45-44+45=,46
(35+38)-41=,32
49+47-48=,48
40+45+36=,121
46-(37+40)=,-31
44-48+39=,35
(47-36)+44=,55
43+(40-36)=,47
(47+40)-45=,42
39-47+41=,33
42+(40-42)=,40
47+36+40=,123
39-(39+41)=,-41
45-(40+36)=,-31
46-(35+41)=,-30
34-(35+38)=,-39
35+38+42=,115
43-(35+34)=,-26
(37+40)-37=,40
42-40+37=,39
(37+34)-49=,22
43+(40-47)=,36
(48+37)-46=,39
35-35+44=,44
36+(34-45)=,25
38-(48+44)=,-54
44+40+41=,125
47+(36-40)=,43
45+(39-45)=,39
(48+47)-35=,60
(43-41)+44=,46
42+37-43=,36
(34-41)+47=,40
(49-40)+39=,48
48-41+46=,53
37-49+34=,22
41-(49+44)=,-52
48+(46-39)=,55
40-(37+34)=,-31
45+48-45=,48
(47-37)+43=,53
38-(42+46)=,-50
38-(46+43)=,-51
39-(47+48)=,-56
(41+35)-44=,32
(36+36)-45=,27
49+(35-43)=,41
41-(44+46)=,-49
45+48-40=,53
35-(47+36)=,-48
(42-48)+46=,40
42+(37-35)=,44
43-48-48=,-53
40+41+35=,116
44+(39-43)=,40
36-(35+47)=,-46
45-45-48=,-48
(47+44)-48=,43
(43-43)+44=,44
44-(36+47)=,-39
(35-46)+37=,26
(36-39)+36=,33
36-(35+42)=,-41
37-49+43=,31
(46+44)-38=,52
46-36+41=,51
35+49+47=,131
45+34-40=,39
(34-44)+46=,36
(45-35)+34=,44
46-42+39=,43
37-38+45=,44
(41+44)-39=,46
48-43+45=,50
42-38-35=,-31
45-47+36=,34
46+46-49=,43
(46-39)+36=,43
37+49-39=,47
47+(43-38)=,52
42-(37+45)=,-40
42-34-41=,-33
(44+37)-43=,38
45-(42+35)=,-32
41+(44-46)=,39
40-42+34=,32
38+38-48=,28
40-38-42=,-40
35+35+37=,107
38+49-44=,43
42-49+35=,28
36+39+36=,111
35-36-34=,-35
41-(37+45)=,-41
40-39-35=,-34
41+37-35=,43
(35-49)+49=,35
47-45-44=,-42
(42-47)+40=,35
46-45+42=,43
(44-34)+42=,52
(47+44)-44=,47
(39+36)-49=,26
39-49+39=,29
46-41-35=,-30
48+(39-41)=,46
(38+38)-42=,34
37+(39-37)=,39
44-34+49=,59
(36-48)+34=,22
41-49-43=,-51
44+(45-36)=,53
36+39-34=,41
36-34-44=,-42
45-34-42=,-31
35-(44+43)=,-52
43+35-34=,44
(43-44)+34=,33
39-(34+35)=,-30
(49-36)+47=,60
46+35+38=,119
37-(37+34)=,-34
(45-46)+43=,42
41+(44-49)=,36
40-40-37=,-37
34+34-45=,23
(45-40)+37=,42
48+48+35=,131
(48+41)-35=,54
45+34+48=,127
49+39+40=,128
42+44-34=,52
45-42+37=,40
37+39-44=,32
49-46-47=,-44
(47-35)+48=,60
48-39-40=,-31
46-(41+41)=,-36
34+(40-37)=,37
45+49-36=,58
(41-48)+43=,36
(48-40)+49=,57
39+48-41=,46
36-(34+45)=,-43
(46+45)-35=,56
(41+38)-40=,39
45+46+38=,129
45+36-34=,47
(36+45)-46=,35
34+46-37=,43
(44-40)+34=,38
46-(39+41)=,-34
(36+40)-46=,30
44+(35-47)=,32
48+49-35=,62
45-49+42=,38
(47-47)+41=,41
(36-42)+41=,35
41-(37+37)=,-33
(48+49)-36=,61
40+49-35=,54
(43+41)-44=,40
49+(41-48)=,42
41+36+46=,123
37+40+37=,114
41+46+36=,123
43-(37+48)=,-42
34-35+49=,48
(40+41)-48=,33
48+(36-38)=,46
(35-36)+39=,38
40+47-35=,52
(48-36)+42=,54
43+40-35=,48
(49-44)+37=,42
34-42-38=,-46
49-49+47=,47
43+44+48=,135
(49-42)+34=,41
35+(46-44)=,37
(47-47)+36=,36
(49+37)-39=,47
40-(37+37)=,-34
(39+43)-34=,48
45+45-34=,56
(45+41)-42=,44
35+(49-45)=,39
(46+44)-47=,43
(36+34)-35=,35
(47-35)+44=,56
39-48-48=,-57
34-(35+45)=,-46
44-35-40=,-31
49-(43+47)=,-41
34-42-46=,-54
47-37-37=,-27
35+43-35=,43
39-43+42=,38
45+48-48=,45
(36+41)-41=,36
(39-46)+45=,38
36+37-48=,25
41+47-48=,40
44+(46-35)=,55
46+(37-38)=,45
48-42-42=,-36
(49-46)+36=,39
(47+39)-45=,41
37-44-42=,-49
39-(40+45)=,-46
(45-37)+38=,46
38-36+49=,51
(38-46)+36=,28
(47+46)-41=,52
42+35+34=,111
(48-37)+41=,52
47-43+40=,44
39-48-38=,-47
34-47-42=,-55
37-38+49=,48
(48+47)-45=,50
(39-35)+39=,43
48-(36+49)=,-37
(41-34)+37=,44
35+46+39=,120
(40+46)-36=,50
42+35+41=,118
44+(34-39)=,39
42-37+38=,43
(45+38)-39=,44
40+45+46=,131
34+42-40=,36
48+35-49=,34
35-34-48=,-47
37-45-42=,-50
45+48+38=,131
38+41-47=,32
42+35+43=,120
49+49+43=,141
39+36+39=,114
(35+35)-42=,28
43+49-41=,51
36-(35+44)=,-43
(35+37)-34=,38
34-43+36=,27
46+34+36=,116
42+43-37=,48
38+43+47=,128
47-49-46=,-48
(47+38)-44=,41
43+(49-34)=,58
(49-34)+49=,64
(42+34)-49=,27
43+(43-34)=,52
42-36+47=,53
35-49+43=,29
44-(37+45)=,-38
41-(35+38)=,-32
40-39-43=,-42
47+39+48=,134
47-(48+40)=,-41
34+36+48=,118
41-35-40=,-34
43-(46+34)=,-37
39-37+36=,38
47+42-48=,41
42+39+47=,128
46+43+44=,133
47+47+42=,136
41-48+44=,37
(45+46)-36=,55
(45-44)+36=,37
48-42-40=,-34
(36-37)+42=,41
35+39-38=,36
49-(40+38)=,-29
44-(35+40)=,-31
46+(34-48)=,32
(44-37)+35=,42
35-41+38=,32
34-39+36=,31
(45+36)-41=,40
