src,tgt
17+10-14=,13
25+(15-12)=,28
25+22-21=,26
19+(11-25)=,5
23-19+10=,14
18+(17-10)=,25
10+(25-10)=,25
20-18+15=,17
14-(15+24)=,-25
13+18+12=,43
(19-21)+22=,20
25-19-16=,-10
20-15+20=,25
10-10+25=,25
14-(13+22)=,-21
17+(22-20)=,19
14+12-21=,5
13+(24-12)=,25
14+22-18=,18
14-(10+24)=,-20
22-18+11=,15
24-24+15=,15
22+21+18=,61
23-22+11=,12
19-15+25=,29
14+(17-16)=,15
15-(24+13)=,-22
20-18+22=,24
24+12+13=,49
(11-13)+17=,15
23-16+14=,21
(17-17)+13=,13
23-(23+19)=,-19
23-24+17=,16
18-(14+16)=,-12
13-11-15=,-13
(11-17)+14=,8
(21+11)-16=,16
13+13-10=,16
19+(10-11)=,18
(24-21)+16=,19
16+25-15=,26
15-24-15=,-24
19-(14+21)=,-16
25+17+11=,53
(19+24)-18=,25
15+(17-22)=,10
11-16-23=,-28
24+(15-12)=,27
(21+10)-11=,20
14-(14+18)=,-18
14-(15+19)=,-20
(12-12)+20=,20
14+10-12=,12
17+24-10=,31
14-18-22=,-26
23-23+24=,24
25+21+16=,62
20-12+20=,28
12-(13+19)=,-20
14-23+21=,12
18+18-21=,15
15-(24+14)=,-23
21+(14-24)=,11
12-18-14=,-20
12-25+11=,-2
(12+22)-21=,13
(22+21)-22=,21
21-17-12=,-8
18+13+22=,53
11-21-17=,-27
15+23+18=,56
19+11+11=,41
(25-11)+18=,32
25-14-18=,-7
18-(25+20)=,-27
(22-25)+20=,17
15-(15+19)=,-19
15-11+23=,27
20-24-10=,-14
11+(13-10)=,14
21+20-16=,25
13+10+22=,45
25+10+22=,57
25-21+11=,15
14+16+20=,50
19+15-23=,11
19-18-10=,-9
21-12-24=,-15
22-18+25=,29
(24-17)+13=,20
21-(16+21)=,-16
15-10+11=,16
(11-10)+23=,24
24-15-18=,-9
18+(22-12)=,28
(21+20)-23=,18
21-17-10=,-6
24-(11+10)=,3
(16-22)+10=,4
14+19+17=,50
(25+13)-24=,14
(19+13)-14=,18
19-11-13=,-5
(11-20)+19=,10
(23+19)-10=,32
17-11-22=,-16
14-(16+23)=,-25
14-(21+25)=,-32
23-(12+10)=,1
16-(12+25)=,-21
10+(24-19)=,15
25+22-20=,27
(10+23)-13=,20
(15+21)-23=,13
(25+14)-24=,15
16-16+18=,18
23-17+23=,29
12-13-11=,-12
13+21+22=,56
(18+23)-16=,25
(12-15)+18=,15
13+(25-12)=,26
15-12-14=,-11
19+16+16=,51
14+19+15=,48
12+(21-25)=,8
12-20-20=,-28
22+19-14=,27
(21+19)-24=,16
19+16-21=,14
23+(18-17)=,24
(14+23)-19=,18
14-19-18=,-23
15+24+10=,49
(18-24)+24=,18
14+15-16=,13
18+(23-21)=,20
14-24+21=,11
11-(20+24)=,-33
19+19-22=,16
17-17-17=,-17
23-12-16=,-5
10-(18+11)=,-19
13-(11+16)=,-14
(25-24)+22=,23
21+21-23=,19
18-(17+24)=,-23
21+14+25=,60
17-17+22=,22
13-12-15=,-14
23-12-17=,-6
(19+16)-12=,23
(10-11)+25=,24
10+17-13=,14
11+11-16=,6
25+18+15=,58
12+20+25=,57
25-13-22=,-10
17+22+19=,58
18-(19+13)=,-14
(10+15)-14=,11
21-20+10=,11
(19+18)-12=,25
21-22+23=,22
22+16-22=,16
24-25+19=,18
19+(11-21)=,9
24-10-23=,-9
(24+25)-21=,28
18-23+17=,12
18-17+19=,20
23+(12-11)=,24
23-(15+21)=,-13
15+(17-14)=,18
23+(23-22)=,24
19-20-15=,-16
12+14-18=,8
(25+23)-23=,25
13-(20+15)=,-22
24-(25+14)=,-15
16+16-24=,8
(20+25)-25=,20
20-13+14=,21
16-(15+18)=,-17
(18+21)-10=,29
19+(17-12)=,24
16+(13-11)=,18
21-23+20=,18
12-(24+24)=,-36
13+19-13=,19
23+16-23=,16
10-23+25=,12
10-(25+15)=,-30
15-(17+12)=,-14
(14+11)-19=,6
21-25-22=,-26
19-17-14=,-12
19+16-15=,20
25+16-11=,30
25-17+20=,28
23-14-10=,-1
14-24+15=,5
12-22+10=,0
20+(18-20)=,18
17-24+17=,10
20+13+15=,48
(16+19)-19=,16
23-16-17=,-10
21+(14-16)=,19
12+13-16=,9
18+(13-14)=,17
12-10+19=,21
17-21+21=,17
18-(24+19)=,-25
(21+22)-22=,21
24-(14+25)=,-15
14+(15-22)=,7
14-(10+12)=,-8
(11-19)+22=,14
19+15-20=,14
(19-22)+10=,7
(12-16)+23=,19
24-20+12=,16
(12-21)+16=,7
22+(23-24)=,21
25+13+14=,52
12-15-18=,-21
(16-23)+21=,14
20+14-12=,22
14+(23-22)=,15
11-18+20=,13
12+(22-25)=,9
18+(24-21)=,21
21+19-18=,22
19-12-21=,-14
11-19+17=,9
22-16+15=,21
16-15+17=,18
10-19-13=,-22
(11-15)+16=,12
(21-14)+10=,17
16+(10-23)=,3
(11-19)+12=,4
(15+16)-19=,12
11-17+15=,9
25+23-23=,25
12+(15-21)=,6
(12-11)+21=,22
(19-20)+24=,23
24+(10-12)=,22
11+25-12=,24
14+19+12=,45
20+13-11=,22
(12-24)+22=,10
(15-24)+23=,14
19+17-11=,25
(11+23)-12=,22
10+(17-23)=,4
(24-23)+22=,23
10+(10-13)=,7
19+22+23=,64
(11+21)-19=,13
13+13+12=,38
14-(14+20)=,-20
22+24+19=,65
20-21+24=,23
16+(20-22)=,14
25-(16+25)=,-16
(11-20)+16=,7
13+22-11=,24
19+(24-18)=,25
17+15-24=,8
(12+19)-15=,16
(17+24)-10=,31
17+20+19=,56
24-16+12=,20
11-20-25=,-34
20+13-23=,10
22+15+15=,52
23+20-11=,32
13+11+23=,47
23-25+14=,12
23+11+20=,54
25+11+19=,55
10+19-23=,6
11+22+19=,52
25+15+20=,60
13+18+24=,55
(20+10)-25=,5
19+20+20=,59
22+23-13=,32
(11+17)-15=,13
(21+18)-10=,29
19-12-15=,-8
22-14+18=,26
18-(10+17)=,-9
14+20+10=,44
(21+16)-25=,12
(13+20)-24=,9
(24-23)+10=,11
18-22-11=,-15
11-15-22=,-26
17-19-23=,-25
25-(12+11)=,2
22+21+11=,54
14+23+11=,48
16+18-24=,10
13+23+11=,47
(22-16)+15=,21
12-(24+20)=,-32
16+14-18=,12
(21-23)+10=,8
20-19-23=,-22
10-(24+17)=,-31
(18-11)+11=,18
18+(10-11)=,17
21+20+20=,61
14-12-21=,-19
19+25-16=,28
19+(10-21)=,8
11+(18-17)=,12
22-22+14=,14
23+(14-22)=,15
15-11+18=,22
11-16+14=,9
14+13+25=,52
(25-15)+12=,22
25-17+21=,29
22-(22+20)=,-20
(10-23)+14=,1
23+(19-22)=,20
(17+10)-19=,8
22+(21-22)=,21
19+12-13=,18
13+(11-19)=,5
(23+21)-24=,20
(20+15)-17=,18
20-15-14=,-9
15+(19-10)=,24
(20-12)+18=,26
25+22-23=,24
12+24-13=,23
24-17-17=,-10
21+16+23=,60
20+(17-24)=,13
17+14-12=,19
(17-23)+22=,16
16-22+19=,13
(23+13)-23=,13
21+14-13=,22
(12+17)-21=,8
20+(22-21)=,21
13+16-21=,8
24+(11-23)=,12
10+(15-25)=,0
(19+17)-23=,13
25-19-12=,-6
22-12-11=,-1
(21+12)-11=,22
20-25-20=,-25
18+(17-22)=,13
18-20+15=,13
21+20-10=,31
17-23+12=,6
17+11+11=,39
(23-18)+24=,29
18-24-11=,-17
24+(20-20)=,24
(17+14)-18=,13
19+10+15=,44
19+(19-20)=,18
13-20-24=,-31
20-17-19=,-16
19+21-10=,30
18+20+25=,63
16-(18+14)=,-16
25-23-19=,-17
21-25-15=,-19
11-(10+12)=,-11
16+10-16=,10
(20+19)-23=,16
22+15-23=,14
22-(10+25)=,-13
11-11-13=,-13
22+25-23=,24
(20+24)-17=,27
21-20+16=,17
12-(23+22)=,-33
16-18+22=,20
(11-16)+24=,19
(19-15)+10=,14
22-(12+12)=,-2
19+25+20=,64
11+10+16=,37
12+21-18=,15
13-14-12=,-13
23-(12+12)=,-1
24+15+10=,49
(16+12)-21=,7
16+(17-25)=,8
21-16-19=,-14
20+(22-10)=,32
(18+14)-10=,22
24+(20-19)=,25
25-24+16=,17
(22+23)-25=,20
18+(17-11)=,24
(16+10)-22=,4
(16+16)-25=,7
11+20+25=,56
19+22-20=,21
17+(17-16)=,18
(15+25)-10=,30
18-14+15=,19
(25+19)-15=,29
(22-23)+18=,17
14-16+17=,15
18+22+11=,51
10+(19-16)=,13
23-20+24=,27
10+19+11=,40
13+14-24=,3
21-16+17=,22
19-21+14=,12
24-12+14=,26
16+(21-13)=,24
(18+19)-20=,17
17+(18-25)=,10
(14-23)+16=,7
19+13-17=,15
(18+11)-21=,8
10+(14-25)=,-1
21+11-22=,10
(21+13)-18=,16
19-24+25=,20
22+(18-10)=,30
18-14-23=,-19
16-22-24=,-30
23-12+25=,36
12-10-22=,-20
15-14+13=,14
(21-12)+20=,29
(18+20)-14=,24
20+24-17=,27
11-14+12=,9
15+(20-18)=,17
23+11+15=,49
16+19-24=,11
(18+23)-19=,22
13-12-14=,-13
25-16-10=,-1
23+(22-14)=,31
(23-17)+13=,19
17+10-13=,14
14-(11+12)=,-9
17+12+11=,40
22+20-10=,32
10+21+20=,51
(25+16)-21=,20
10-11-22=,-23
22-(24+25)=,-27
(24-17)+18=,25
(12-19)+20=,13
(24+14)-13=,25
12+(21-10)=,23
18-11+11=,18
12-(24+11)=,-23
24-21+15=,18
16-21-23=,-28
16+(24-13)=,27
20-(24+21)=,-25
18-(19+23)=,-24
21+25+23=,69
11+15-12=,14
14+23+23=,60
23+11+14=,48
10+15-17=,8
(24-17)+25=,32
(20-19)+22=,23
18+(20-21)=,17
(19-13)+25=,31
20-13-24=,-17
(21-22)+22=,21
15-(24+22)=,-31
11-14+21=,18
11+(12-16)=,7
19+(25-24)=,20
(17-12)+13=,18
19-22-11=,-14
20+20-23=,17
(10+24)-17=,17
14-18+22=,18
16+22+21=,59
(12-24)+13=,1
21+10+13=,44
22+24-24=,22
(25+14)-20=,19
19+(23-16)=,26
13+10-10=,13
(10+10)-22=,-2
12-(22+21)=,-31
10+17-11=,16
20-16-22=,-18
13-19-16=,-22
20+(13-17)=,16
24+23+24=,71
24-24-25=,-25
22+19+16=,57
14-21-21=,-28
14-(23+15)=,-24
23+(22-17)=,28
15+10-22=,3
18-(20+22)=,-24
(14+18)-24=,8
10-(17+18)=,-25
23+15-19=,19
18+17-25=,10
(21-18)+23=,26
12+14-17=,9
12-12+14=,14
24+12-16=,20
10+22-11=,21
(22-21)+15=,16
16-16+19=,19
17+22+23=,62
21-(11+24)=,-14
(15-13)+22=,24
12-17+23=,18
19-(23+21)=,-25
(14+18)-13=,19
12-19-21=,-28
25+10-15=,20
(16-11)+19=,24
17+15+13=,45
20+14-18=,16
11-14-12=,-15
12+23+20=,55
21-(22+15)=,-16
11+22+18=,51
25+19+23=,67
25+22+22=,69
15-17-19=,-21
25+(20-12)=,33
19-17+11=,13
(25-13)+12=,24
12+21+21=,54
17+13+21=,51
23+13-19=,17
20+(13-15)=,18
11-(24+13)=,-26
(24+13)-21=,16
(13-22)+10=,1
17-(20+21)=,-24
(21-25)+24=,20
24-16-16=,-8
14-21+25=,18
18+20+20=,58
24+12+20=,56
20+24-20=,24
24-(17+20)=,-13
(19+19)-16=,22
17-(24+25)=,-32
24-14-20=,-10
19-11+12=,20
21+22-23=,20
25+19-15=,29
20+14-21=,13
21+25-17=,29
18+24-14=,28
15-(18+16)=,-19
13-24+24=,13
12-16+20=,16
24+11+18=,53
11+(21-14)=,18
(21+21)-18=,24
17-(18+19)=,-20
(15+17)-10=,22
11+19+22=,52
(21+13)-23=,11
22-21+12=,13
23+14+21=,58
12+17+19=,48
16+(10-16)=,10
22+12+24=,58
13-(13+14)=,-14
(22-14)+20=,28
17-(17+17)=,-17
21-21-21=,-21
13+20+12=,45
15-13-23=,-21
19+15+16=,50
15+23+14=,52
(16-22)+14=,8
24+12-19=,17
(22+24)-10=,36
20+22+14=,56
20-(19+24)=,-23
14-15-25=,-26
13+(16-23)=,6
(22-12)+14=,24
14+13+18=,45
15-(14+22)=,-21
23-16-14=,-7
14+(25-19)=,20
18+18-17=,19
18+15-10=,23
23-(14+25)=,-16
(13+23)-25=,11
21-16-24=,-19
13-20+17=,10
22+(11-21)=,12
24-(17+18)=,-11
(15+21)-19=,17
12-(22+20)=,-30
21-(25+25)=,-29
12+20+24=,56
17-14-11=,-8
16+20+12=,48
21+14+10=,45
25-(22+23)=,-20
10+13+13=,36
(12+25)-18=,19
19-10+11=,20
24+19-16=,27
(25-10)+11=,26
22-18+14=,18
21-13+19=,27
24-21+16=,19
(17-14)+20=,23
23-(12+11)=,0
10-(13+20)=,-23
25-20+10=,15
19+14+11=,44
11+13+15=,39
19+10-20=,9
(24-18)+24=,30
24-20-22=,-18
25-(12+16)=,-3
15-(25+23)=,-33
22-22+18=,18
24+(13-13)=,24
19+25-18=,26
25+22+15=,62
22-(14+19)=,-11
(18+19)-22=,15
11+(18-15)=,14
16-(12+24)=,-20
(25+16)-23=,18
(12+11)-19=,4
23+21+11=,55
24-22+13=,15
15+23-25=,13
(19-21)+19=,17
17+17+20=,54
17-19-21=,-23
24-23-11=,-10
19+(10-20)=,9
16+(19-16)=,19
25+(16-17)=,24
(17+21)-11=,27
23+24-13=,34
19+14+15=,48
11-17-25=,-31
16+21+25=,62
(10-25)+21=,6
17-(12+13)=,-8
13+(16-18)=,11
10-14-22=,-26
17-(24+14)=,-21
(10+15)-16=,9
18+14-11=,21
15+10+17=,42
23+(13-24)=,12
(25+13)-17=,21
10-25+13=,-2
24+(23-19)=,28
(14+12)-16=,10
(18+14)-20=,12
23+17-25=,15
11-18-25=,-32
20+24+25=,69
(15+12)-10=,17
(24-20)+13=,17
(13-17)+23=,19
(18+19)-12=,25
23-13-16=,-6
10-19+24=,15
20-14+13=,19
15-18-17=,-20
(21-16)+23=,28
(19-25)+10=,4
(24+20)-18=,26
22+18+12=,52
10-14-14=,-18
20+16-13=,23
12-14-11=,-13
19+12-15=,16
15-24-16=,-25
18+17-22=,13
19+(13-11)=,21
14+(16-13)=,17
11-(11+13)=,-13
25+19+21=,65
14+24-10=,28
24+22+15=,61
16+(16-10)=,22
11+23+16=,50
(22-20)+13=,15
10-15+17=,12
11+(16-15)=,12
18+15-22=,11
(12-21)+13=,4
14+22+10=,46
17-(15+24)=,-22
19-(23+11)=,-15
15+(23-15)=,23
19+(18-23)=,14
(22+13)-17=,18
13+10+18=,41
(10+21)-22=,9
18+17-16=,19
21+17-18=,20
21+(12-17)=,16
18-(18+22)=,-22
17+23-15=,25
12-14+11=,9
22-16+10=,16
(16-22)+21=,15
24-23-24=,-23
10-13-20=,-23
14-11+23=,26
14+(25-11)=,28
(15+23)-24=,14
25-(21+24)=,-20
20-(11+17)=,-8
18-(13+14)=,-9
17+(18-11)=,24
20+22+15=,57
22-(17+15)=,-10
12-(12+19)=,-19
16+(18-18)=,16
18-(10+13)=,-5
19+10+11=,40
(21+16)-15=,22
19-19+11=,11
12-(24+12)=,-24
20-19-13=,-12
(19-11)+18=,26
14-22-10=,-18
13-16+10=,7
21+(17-22)=,16
(14+14)-23=,5
(14-11)+18=,21
16+(18-12)=,22
24-19-16=,-11
(25+25)-17=,33
19-16-11=,-8
(10-20)+25=,15
(12-21)+10=,1
23-15-11=,-3
20-18-11=,-9
(25-22)+19=,22
22-21-14=,-13
17-(14+10)=,-7
(23-11)+21=,33
23+12-22=,13
16-(16+25)=,-25
22+23-11=,34
21+19-11=,29
15-22-23=,-30
23-(25+22)=,-24
10+(14-15)=,9
12-(14+22)=,-24
(23+20)-18=,25
19-(15+24)=,-20
23-25+22=,20
17+22+11=,50
(16+10)-19=,7
20-13-19=,-12
17+20+25=,62
(19+12)-23=,8
(19+16)-10=,25
18+15+19=,52
16+20-14=,22
23-22+22=,23
11+17+17=,45
13-25-20=,-32
21-(21+18)=,-18
17-(10+17)=,-10
13-(19+20)=,-26
(16+23)-17=,22
(14+15)-17=,12
15+(11-23)=,3
14+23+22=,59
25-(12+17)=,-4
15-18-22=,-25
22+13-21=,14
19+(19-13)=,25
12-(24+13)=,-25
17-(21+14)=,-18
(15+13)-11=,17
20-(13+25)=,-18
19-15+16=,20
11+23-21=,13
13-23-14=,-24
15+(23-11)=,27
12+13-21=,4
(11-20)+14=,5
21-18+17=,20
12+24-18=,18
16+(21-24)=,13
12-21+13=,4
12-(16+11)=,-15
(20-25)+19=,14
17-(20+25)=,-28
12+19-24=,7
(24+14)-10=,28
25-(24+22)=,-21
20+13+24=,57
(18-23)+12=,7
11-19+15=,7
(16-18)+11=,9
(13-13)+20=,20
19-21-25=,-27
25+16+18=,59
(12-24)+11=,-1
10+(16-23)=,3
16-15-24=,-23
(15+17)-22=,10
10-25-15=,-30
10-16+23=,17
22-(23+11)=,-12
(10+20)-12=,18
13+(10-20)=,3
12+(20-12)=,20
14+(21-11)=,24
(14+22)-11=,25
12-10-24=,-22
(12+12)-24=,0
(10+10)-15=,5
10-21+18=,7
18+(12-19)=,11
20+21+24=,65
(10+19)-11=,18
(10-14)+14=,10
22+22-23=,21
25-19-19=,-13
17+21-18=,20
12+16+11=,39
10-(25+10)=,-25
(16+10)-15=,11
22-19+16=,19
(24+12)-24=,12
13-25+16=,4
(12+18)-11=,19
13+(11-20)=,4
21-(21+14)=,-14
13+19+16=,48
21-(19+22)=,-20
22-19-18=,-15
12-16-15=,-19
20+24+20=,64
20-(20+13)=,-13
24-(16+17)=,-9
14-(24+17)=,-27
22-12-19=,-9
22+(17-23)=,16
19+16-10=,25
22-17+24=,29
14-(16+12)=,-14
16-23-10=,-17
17+(14-18)=,13
10-(23+17)=,-30
(25+24)-16=,33
(20-19)+19=,20
(12-22)+16=,6
23+(23-15)=,31
(15+20)-13=,22
15+(24-17)=,22
(25+19)-18=,26
17-(14+18)=,-15
11+12-15=,8
(22+24)-24=,22
13-12-17=,-16
(14+25)-10=,29
17+19+10=,46
19-14-20=,-15
21+13+17=,51
13+20+11=,44
(11+21)-15=,17
17-17+20=,20
23+10-11=,22
17+(20-16)=,21
15-(14+21)=,-20
16+11+25=,52
15+21-20=,16
12-23-21=,-32
12-(21+10)=,-19
14-23+22=,13
18+(14-20)=,12
25-21-14=,-10
19+17-17=,19
15+22+11=,48
23+21+12=,56
23-(12+22)=,-11
(12-17)+17=,12
16+12+19=,47
11-14+15=,12
(23+21)-11=,33
24+(25-16)=,33
12+(19-13)=,18
10+14+20=,44
13+12+11=,36
24+16-13=,27
(15+12)-23=,4
20-(10+12)=,-2
15-(16+15)=,-16
13+(18-18)=,13
18-(10+22)=,-14
(19+13)-12=,20
24-20-16=,-12
(18-24)+14=,8
(20+22)-19=,23
(17-10)+12=,19
10-(23+12)=,-25
17-(13+10)=,-6
24+23-18=,29
11+12-23=,0
12-11-18=,-17
14-16+16=,14
(19+17)-18=,18
13-23+25=,15
14-24+10=,0
13-10+25=,28
13+19-19=,13
25+23-20=,28
16-13+10=,13
11-12-21=,-22
19+(22-24)=,17
(11-25)+24=,10
18+(16-22)=,12
15+23+16=,54
20-17+15=,18
(16-11)+18=,23
13-18-25=,-30
10-20+10=,0
(15+12)-21=,6
(11-14)+11=,8
(21-12)+24=,33
17+10-20=,7
12+(22-17)=,17
(22+13)-24=,11
12-17+12=,7
12-12-11=,-11
12+(20-22)=,10
(17+13)-16=,14
(19-15)+19=,23
11-18-14=,-21
(21-24)+10=,7
10+13+12=,35
11-(19+14)=,-22
25+24-11=,38
21-12-21=,-12
(24-13)+23=,34
(25-23)+12=,14
17-(24+10)=,-17
(23-18)+16=,21
(20-14)+12=,18
17+(13-19)=,11
12+16+21=,49
(12+17)-25=,4
13-(21+14)=,-22
(17-16)+20=,21
20-18+16=,18
17-13+22=,26
(22-25)+25=,22
10+15+13=,38
24-17-12=,-5
(25+11)-22=,14
(16-24)+15=,7
12-(18+25)=,-31
(14-19)+17=,12
19+15-10=,24
(10+12)-16=,6
18+(23-12)=,29
23-13+18=,28
23+21-13=,31
19+(14-12)=,21
(22+16)-13=,25
19+13+10=,42
22-(23+21)=,-22
25-(22+21)=,-18
(22-11)+21=,32
16+22-23=,15
15+(21-17)=,19
21+25-20=,26
19-(10+21)=,-12
(16+11)-21=,6
(24-15)+19=,28
(19+13)-25=,7
(20+25)-16=,29
14-21-10=,-17
(22+12)-19=,15
(11-20)+23=,14
21-14+18=,25
13-17+24=,20
25+24+10=,59
11+19+16=,46
20-(12+12)=,-4
(25+22)-18=,29
25-(21+16)=,-12
20+23-23=,20
(24-25)+18=,17
14+18-13=,19
12+(15-22)=,5
10-(14+17)=,-21
13+(25-10)=,28
15-16-25=,-26
25-11+13=,27
12-16-12=,-16
21-19+12=,14
25+19-16=,28
14+18-12=,20
(15+16)-14=,17
(22-24)+18=,16
16-(24+20)=,-28
14+(11-23)=,2
(21+18)-21=,18
24-(21+21)=,-18
15-21+19=,13
(20+12)-15=,17
10+(23-11)=,22
18+(25-10)=,33
14+19-24=,9
14+19-23=,10
14-22-11=,-19
14+23-21=,16
21+14+15=,50
23+11-12=,22
18+16-24=,10
(13-15)+25=,23
(22+15)-24=,13
22+22+12=,56
(18-10)+22=,30
20-25+25=,20
20+(15-23)=,12
22-20+14=,16
11+22+16=,49
(11+22)-16=,17
(24+25)-13=,36
23+(14-21)=,16
19+22-23=,18
(23-12)+23=,34
(23-25)+21=,19
22-(12+23)=,-13
22-22+23=,23
(24-17)+15=,22
14+11-24=,1
23-23+25=,25
(16+18)-19=,15
20+11-20=,11
25+14+14=,53
22-18-10=,-6
22+(20-14)=,28
16+(25-23)=,18
(10-15)+22=,17
16+(15-25)=,6
24-24-19=,-19
17+(14-16)=,15
13-25+11=,-1
13+(19-24)=,8
16-18-14=,-16
11-(22+11)=,-22
12-10-16=,-14
23+(20-10)=,33
(21+18)-14=,25
22-15-20=,-13
23-12+14=,25
21-25+14=,10
11+24-22=,13
22-10-11=,1
10-(13+21)=,-24
11-21-24=,-34
20+19+13=,52
15+14+22=,51
(18+16)-14=,20
(13+19)-25=,7
13-23+23=,13
25+15-24=,16
(15-12)+11=,14
25+24-18=,31
12-(17+25)=,-30
(23+21)-16=,28
(11+11)-16=,6
15+(21-12)=,24
(20-17)+16=,19
22-23-23=,-24
24+(12-22)=,14
19+(20-24)=,15
19-21-18=,-20
16-19+21=,18
16-14+10=,12
13+(11-21)=,3
14-14+13=,13
25+23-15=,33
(10-12)+20=,18
16+(17-24)=,9
14+15+25=,54
16-12-21=,-17
17+11+16=,44
(21+21)-14=,28
25+17-24=,18
25-20-16=,-11
16-(10+14)=,-8
(19+16)-14=,21
18-19-13=,-14
16+17-20=,13
10-20+22=,12
13-(17+21)=,-25
(10+17)-24=,3
23+(23-17)=,29
(18+16)-11=,23
22+(23-25)=,20
13+22-14=,21
13+12+20=,45
15-(12+16)=,-13
12-(17+18)=,-23
19-10+25=,34
(21-22)+14=,13
(19-23)+23=,19
(21+19)-21=,19
11-22+21=,10
20-13-10=,-3
(10+10)-24=,-4
22+23+19=,64
(21+12)-16=,17
20+22+22=,64
(14-22)+16=,8
25+22-24=,23
(17-18)+21=,20
13-(17+20)=,-24
(10-15)+24=,19
20+14-13=,21
19-15-17=,-13
21+18+20=,59
22-17+12=,17
12+14+13=,39
17-15-25=,-23
(11-23)+12=,0
15+24-20=,19
25-22+17=,20
11+(21-15)=,17
23+24-19=,28
16-22-10=,-16
18+(12-11)=,19
(22+23)-16=,29
(20-16)+24=,28
11+10-19=,2
21+12+19=,52
10+(14-24)=,0
22-25+23=,20
16-(17+19)=,-20
14+16-17=,13
12-13+23=,22
22+13+17=,52
10+19-22=,7
23+(23-21)=,25
13-11+24=,26
14+22-19=,17
17+25-25=,17
(24-18)+14=,20
23-16+23=,30
20-(19+10)=,-9
17-13-11=,-7
19+20-24=,15
19+14-19=,14
(12+11)-11=,12
21+(12-22)=,11
13+20+17=,50
15-(19+12)=,-16
(12+14)-19=,7
13-(12+19)=,-18
11-16-15=,-20
21+17+23=,61
21-(18+24)=,-21
(12+16)-16=,12
19-(14+16)=,-11
10+18+23=,51
12+15+19=,46
(14+10)-22=,2
(13-20)+25=,18
16+(20-25)=,11
15-21-15=,-21
14+(23-10)=,27
20+21+16=,57
23-18+10=,15
23+(15-18)=,20
12+(15-14)=,13
21+16-21=,16
14-(12+19)=,-17
12+25+22=,59
(13-22)+15=,6
19+24-10=,33
17-15+18=,20
(13+22)-25=,10
24-(10+23)=,-9
(16-15)+11=,12
16+14-20=,10
19-22+17=,14
(12-19)+17=,10
18+(10-17)=,11
(19-14)+12=,17
13-10+14=,17
(19+24)-21=,22
12-(16+16)=,-20
(22-14)+25=,33
16-(14+23)=,-21
(13+17)-16=,14
19-15-11=,-7
15-11-17=,-13
(11+10)-12=,9
20-25+14=,9
24-14+10=,20
25+(14-17)=,22
13-18+25=,20
13-25-11=,-23
(22+20)-18=,24
25+13-13=,25
11+14+22=,47
22-(20+21)=,-19
17-14+17=,20
24-15-19=,-10
(21-23)+12=,10
24+16+11=,51
(16+22)-19=,19
23-12+23=,34
10-25-19=,-34
21-24+19=,16
(17+19)-11=,25
20+22-20=,22
13+13-17=,9
(11+23)-14=,20
10+(15-17)=,8
24+(14-25)=,13
17+21-13=,25
(11-24)+15=,2
(16-21)+19=,14
24+15+11=,50
(12+25)-13=,24
19-(21+10)=,-12
11-(13+17)=,-19
(12-14)+18=,16
12-(14+23)=,-25
(18-21)+11=,8
23+(12-19)=,16
20+(19-21)=,18
(11-25)+22=,8
16+23+23=,62
20+12+19=,51
11-24-15=,-28
14+17-10=,21
(23+23)-22=,24
24+23+15=,62
12-(25+24)=,-37
24+(25-14)=,35
17-14-23=,-20
(10+16)-14=,12
18+25-24=,19
17-14+20=,23
10-11-21=,-22
15-(16+25)=,-26
24-20+20=,24
13+(25-14)=,24
(17-17)+21=,21
(11-14)+24=,21
21-15-19=,-13
10+(12-20)=,2
25+21-13=,33
16-24+13=,5
(20+24)-14=,30
16+20+14=,50
10-21+13=,2
18-12-25=,-19
15-13+10=,12
(24-20)+24=,28
10-24-22=,-36
12-16+13=,9
(23+19)-19=,23
(23+15)-20=,18
(18+23)-15=,26
11+(20-23)=,8
22+(11-22)=,11
18-21+10=,7
18-24-23=,-29
22-11-12=,-1
21+14+14=,49
(17+19)-19=,17
25-22+14=,17
18+(24-13)=,29
25-14-17=,-6
13-16+23=,20
22-(23+10)=,-11
13-(24+17)=,-28
(14+16)-11=,19
14-(23+21)=,-30
21+10-14=,17
15+16-21=,10
(14+22)-16=,20
(24+20)-19=,25
15-13-22=,-20
(11-21)+22=,12
25-11-13=,1
16+(17-22)=,11
(13-10)+10=,13
16-15-10=,-9
14-17-15=,-18
(17+18)-25=,10
20-19+20=,21
10-13-11=,-14
14-(19+11)=,-16
25-12+18=,31
19+12-19=,12
18-22+17=,13
(12+20)-17=,15
(14+13)-23=,4
18-(19+21)=,-22
17+18+16=,51
23+17-16=,24
10+25-13=,22
18+15-18=,15
15-(12+21)=,-18
15+16-12=,19
(15+24)-17=,22
25+15+17=,57
12+19+12=,43
(22-18)+10=,14
19-11-18=,-10
(24-18)+15=,21
13-(14+19)=,-20
12-(23+23)=,-34
19+(20-10)=,29
(15+18)-19=,14
11-17+19=,13
(19-15)+20=,24
18-10+17=,25
22-(17+18)=,-13
18-16-12=,-10
13-12+24=,25
(17-21)+10=,6
17+22+16=,55
25-16-19=,-10
20-21+20=,19
(20-21)+15=,14
11-13+24=,22
19+25-12=,32
23+17+14=,54
14+23+13=,50
14+18-19=,13
14-(11+14)=,-11
19-19-13=,-13
(23-25)+25=,23
23-20-15=,-12
10+16-11=,15
13+(24-24)=,13
